work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2025,Senior-level,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,211300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,211536,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211536,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211536,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,211582,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,211900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,212400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Junior,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212800,USD,US,On site,US,L
2025,Intermediate,FT,Data Scientist,212820,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,212850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213100,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,213200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,213200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,213200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213441,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,213480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213675,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,213900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,214000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,214000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,214000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,214002,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,214032,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,214307,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,214500,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,214500,USD,US,Fully Remote,US,M
2025,Junior,FT,Data Scientist,214510,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,214666,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,215400,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,215400,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,215400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,215400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216150,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216150,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,216200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,216200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216870,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,216975,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,216975,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,217300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,217400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,217400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217464,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217464,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217520,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217520,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,217553,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,217766,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,217900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218030,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218030,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218030,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218030,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218109,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218284,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,218600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218625,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,218657,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,218739,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,218950,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,219000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,219000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,219000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,219203,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,219648,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,219900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Executive,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220090,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220320,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,220400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220556,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220680,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,220700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,220900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,221000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,221024,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,221100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,221400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,221400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,221500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,221600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,221900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,222000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222480,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,222850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,223500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223516,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223661,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,223700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,223856,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,224000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,224000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224250,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224968,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,224994,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,225000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225075,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,225750,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,226000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,226000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,226000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,226000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,226000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,226000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,226700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,227000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,227950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,228000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,228790,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,228790,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,229000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,229000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,229200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,229680,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,229900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,229900,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
